ID,Name,Maker,Category,Sub_Category,Sub_Sub_Category,Sub_Sub_Sub_Category,Cost,Volume(ml),Alcohol_By_Volume,Aroma,Color,Deposit,Origin,Region
737153,MAGNERS ORIGINAL IRISH CIDER,LIQUID ART & SUPPLY CO. LTD.,CIDER,,,,3.66,568,4.5,,,0.1,IRELAND,
625731,MAGNERS ORIGINAL IRISH CIDER (KEG),LIQUID ART & SUPPLY CO. LTD.,CIDER,,,,249.99,50000,4.5,,,0,IRELAND,
765315,MAGNERS PEAR 30L KEG,LIQUID ART & SUPPLY CO. LTD.,CIDER,,,,183.68,30000,4.5,,,0,IRELAND,
788968,MILL STREET QUEEN STREET 501 50L,LABATT ALBERTA BREWERY,CIDER,,,,289.35,50000,5,,,30,CANADA,ONTARIO
785809,MINI INIMITABLE CIDER BRUT,FLYING WINES,CIDER,,,,4.97,330,5.2,,,0.1,FRANCE,OTHER (FRENCH)
785811,MINI PEAR CIDER VERTUEUX,FLYING WINES,CIDER,,,,4.97,330,2.5,,,0.1,FRANCE,OTHER (FRENCH)
785810,MINI ROSE CIDRE LA SULFUREUSE,FLYING WINES,CIDER,,,,4.97,330,3,,,0.1,FRANCE,OTHER (FRENCH)
763689,MOLSON CANADIAN CIDER,MOLSON CANADA 2005,CIDER,,,,10.81,473,5,,,0.4,CANADA,ONTARIO
764167,MOLSON CANADIAN CIDER,MOLSON CANADA 2005,CIDER,,,,12.96,341,5,,,0.6,CANADA,ONTARIO
789433,MOLSON CANADIAN CIDER MIXER PACK 2017,MOLSON CANADA 2005,CIDER,,,,24.81,355,5,,,1.2,CANADA,ONTARIO
767375,MOLSON CANADIAN CIDER STONE FRUIT,MOLSON CANADA 2005,CIDER,,,,10.81,473,5,,,0.4,CANADA,ONTARIO
780596,MOLSON CANADIAN CIDER TASTER PACK,MOLSON CANADA 2005,CIDER,,,,24.81,355,5,,,1.2,CANADA,ONTARIO
780431,MOLSON CANADIAN CIDER WHITE CRANBERRY,MOLSON CANADA 2005,CIDER,,,,11.56,473,5,,,0.4,CANADA,ONTARIO
789189,MOLSON CANADIAN PEAR CIDER,MOLSON CANADA 2005,CIDER,,,,10.81,473,5,,,0.4,CANADA,ONTARIO
388868,OKANAGAN 'EXTRA' GLACIER BERRY 7%,RTD CANADA INC.,CIDER,,,,8.49,2000,7,,,0.25,CANADA,BRITISH COLUMBIA
793858,OKANAGAN APPLE CIDER CRISP APPLE,RTD CANADA INC.,CIDER,,,,2.95,473,5,,,0.1,CANADA,BRITISH COLUMBIA
792837,OKANAGAN APPLE VARIETY PACK,RTD CANADA INC.,CIDER,,,,38.99,355,5,,,2.4,CANADA,BRITISH COLUMBIA
771572,OKANAGAN CIDER - EXTRA BLACK CHERRY,RTD CANADA INC.,CIDER,,,,8.49,2000,7,,,0.25,CANADA,BRITISH COLUMBIA
771568,OKANAGAN CIDER - EXTRA CRISP APPLE,RTD CANADA INC.,CIDER,,,,8.49,2000,7,,,0.25,CANADA,BRITISH COLUMBIA
771569,OKANAGAN CIDER - EXTRA HARVEST PEAR,RTD CANADA INC.,CIDER,,,,8.49,2000,7,,,0.25,CANADA,BRITISH COLUMBIA
771570,OKANAGAN CIDER - EXTRA ORCHARD PEACH,RTD CANADA INC.,CIDER,,,,8.49,2000,7,,,0.25,CANADA,BRITISH COLUMBIA
771573,OKANAGAN CIDER - EXTRA STRAWBERRY RHUBAR,RTD CANADA INC.,CIDER,,,,8.49,2000,7,,,0.25,CANADA,BRITISH COLUMBIA
771571,OKANAGAN CIDER - EXTRA WHITE GRAPE,RTD CANADA INC.,CIDER,,,,8.49,2000,7,,,0.25,CANADA,BRITISH COLUMBIA
749515,OKANAGAN ORCHARD PEACH CIDER-CANS,RTD CANADA INC.,CIDER,,,,10.98,355,5,,,0.6,CANADA,BRITISH COLUMBIA
766616,OKANAGAN PREMIUM - BC SAMPLER,RTD CANADA INC.,CIDER,,,,20.69,355,5,,,1.2,CANADA,BRITISH COLUMBIA
749519,OKANAGAN PREMIUM BLACK CHERRY-CANS,RTD CANADA INC.,CIDER,,,,10.98,355,5,,,0.6,CANADA,BRITISH COLUMBIA
771567,OKANAGAN PREMIUM CIDER - DRY PEAR 6PK,RTD CANADA INC.,CIDER,,,,10.98,355,5,,,0.6,CANADA,BRITISH COLUMBIA
749521,OKANAGAN PREMIUM CRISP APPLE CIDER-CANS,RTD CANADA INC.,CIDER,,,,10.98,355,5,,,0.6,CANADA,BRITISH COLUMBIA
378406,OKANAGAN PREMIUM EXTRA CIDER ARCTIC RASP,RTD CANADA INC.,CIDER,,,,8.49,2000,7,,,0.25,CANADA,BRITISH COLUMBIA
749516,OKANAGAN PREMIUM HARVEST PEAR-CANS,RTD CANADA INC.,CIDER,,,,10.98,355,5,,,0.6,CANADA,BRITISH COLUMBIA
749514,OKANAGAN PREMIUM WHITE GRAPE-CANS,RTD CANADA INC.,CIDER,,,,10.98,355,5,,,0.6,CANADA,BRITISH COLUMBIA
779753,OKANAGAN STRAWBERRY RHUBARB CIDER-CANS,RTD CANADA INC.,CIDER,,,,10.98,355,5,,,0.6,CANADA,BRITISH COLUMBIA
793138,PEAR CIDER VERTUEUX,FLYING WINES,CIDER,,,,12.69,750,5.2,,,0.1,FRANCE,OTHER (FRENCH)
787045,PETRITEGI SIDRA NATURAL PETRI EUSKO,JUICE IMPORTS,CIDER,,,,12.05,750,6,,,0.1,SPAIN,OTHER (SPANISH)
767578,PICKER'S HUT PREMIUM CIDER,SOUTH BY SOUTHWEST WINE IMPORTS INC.,CIDER,,,,5.37,650,6,,,0.1,CANADA,BRITISH COLUMBIA
776300,PICKERS HUT KEGS,SOUTH BY SOUTHWEST WINE IMPORTS INC.,CIDER,,,,154.97,30000,6,,,0.25,CANADA,BRITISH COLUMBIA
758989,PIERRE HUET CIDRE PAYS D'AUGE,NOBILIS WINE IMPORTERS LTD.,CIDER,,,,9.51,750,4,,,0.1,FRANCE,OTHER (FRENCH)
709683,PINNACLE ICE CIDER,CRUSH IMPORTS,CIDER,,,,20.62,375,10.2,,,0.1,CANADA,QUEBEC
775913,POIRE ERIC BORDELET SPARKLING PERRY,GLOBAL WINE MERCHANTS,CIDER,,,,19.51,750,3.5,,,0.1,FRANCE,OTHER (FRENCH)
764536,POMME DE COEUR CIDER,ICON FINE WINE AND SPIRITS,CIDER,,,,7.39,375,6.9,,,0.1,CANADA,QUEBEC
780662,POMMIES DRY CANS,CELLAR DOOR IMPORTS LTD.,CIDER,,,,3.46,473,5,,,0.1,CANADA,ONTARIO
758525,POMMIES DRY CIDER,CELLAR DOOR IMPORTS LTD.,CIDER,,,,13.3,355,5,,,0.4,CANADA,ONTARIO
773231,POMMIES DRY CIDER KEGS,CELLAR DOOR IMPORTS LTD.,CIDER,,,,174.49,30000,5,,,0.25,CANADA,ONTARIO
773775,POMMIES FARMHOUSE CIDER,CELLAR DOOR IMPORTS LTD.,CIDER,,,,3.37,473,6,,,0.1,CANADA,ONTARIO
781370,POMMIES PERRY,CELLAR DOOR IMPORTS LTD.,CIDER,,,,13.99,355,5,,,0.4,CANADA,ONTARIO
801028,RAVENS MOON RAGGED ASS ROAD,BARREL HUNTER IMPORT AND BROKERAGE LTD.,CIDER,,,,6.38,500,6.6,,,0.1,CANADA,BRITISH COLUMBIA
873794,REKORDERLIG MANGO - RASPBERRY,PREMIER BRANDS  LTD.,CIDER,,,,3.1,500,4.5,,,0.1,SWEDEN,
776182,REKORDERLIG PASSION FRUIT,PREMIER BRANDS  LTD.,CIDER,,,,3.1,500,4.5,,,0.1,SWEDEN,
777452,REKORDERLIG PEAR CIDER,PREMIER BRANDS  LTD.,CIDER,,,,3.11,500,4.5,,,0.1,SWEDEN,
685057,REKORDERLIG SPICED APPLE CIDER,PREMIER BRANDS  LTD.,CIDER,,,,4.04,500,4.5,,,0.1,SWEDEN,
790279,REKORDERLIG STRAWBERRY LIME,PREMIER BRANDS  LTD.,CIDER,,,,3.1,500,4.5,,,0.1,SWEDEN,
882100,REKORDERLIG WILD BERRIES,PREMIER BRANDS  LTD.,CIDER,,,,3.1,500,7,,,0.1,SWEDEN,
